Age,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003
23,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.002570694087403599,0.0,0.0,0.006521739130434782,0.007692307692307693,0.00398406374501992,0.0036101083032490976,0.0031847133757961785,0.008995502248875561,0.0,0.0,0.0,0.0033112582781456954,0.003246753246753247,0.0017050298380221654,0.0007369196757553427,0.003714710252600297,0.005878510777269758,0.002976190476190476,0.004217185028993147,0.006467661691542288,0.0036215482118605704,0.003824904377390565,0.005376344086021506,0.003981179876945349,0.004195804195804196,0.002362470469119136,0.0013218770654329147,0.0012480499219968799,0.0017980221756068325,0.0013358268768367619,0.0009918175055789735,0.0015384615384615385,0.0008035355564483728,0.0007163323782234957,0.0015959144589849984,0.001868925990530775,0.0012459765341086076,0.0013534416086620263,0.0014848458380644597,0.0020536436617088804,0.001531717107695558,0.001683158216872386,0.001488238118098896,0.0019930970784113556,0.002300876291183238,0.0017603958511751832,0.0028483151491744715,0.002893815635939323,0.006702974444909929,0.008178163840502703,0.009604695628974164,0.00926865869267776,0.009266092660926609,0.008040609137055838,0.010360080707744839,0.011967149002737583,0.010586080586080586,0.009386689251182159,0.009414696618324045,0.008006654881979828,0.006851673323233714,0.0057306590257879654,0.005649717514124294,0.004191008382016764,0.0033587967779330026,0.0040896829770571685,0.004193794357440319,0.003418165998570585,0.004177512130852534,0.0047296433593250675,0.004742236499923513,0.005509473233142543,0.005822416302765648,0.006946045653677658,0.009329718067582145,0.00845421118156287,0.008428493746601413,0.01570633638485012,0.010904577558438489,0.06092142537647234,0.08877076834935388,0.08322738050238823,0.09159859976662778,0.10868535503595574,0.1322497602342133,0.16581922593766824,0.26876923076923076,0.5197136689012612,0.5092665100495954,0.2911555842479019,0.611368909512761,2.0930232558139537,,,,,
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.006896551724137931,0.006666666666666667,0.0,0.0048543689320388345,0.007272727272727273,0.0038314176245210726,0.0,0.007731958762886598,0.0049504950495049506,0.0,0.010940919037199124,0.003875968992248062,0.0,0.0018115942028985507,0.007987220447284345,0.006051437216338881,0.0020408163265306124,0.0023584905660377358,0.0102880658436214,0.0049833887043189366,0.003257328990228013,0.005123825789923143,0.0022123893805309734,0.010439970171513796,0.005913272010512484,0.007164179104477612,0.008470089994706194,0.006509764646970456,0.0068150840527033164,0.00938566552901024,0.006177606177606178,0.003633720930232558,0.0035112359550561797,0.004397834912043302,0.004963600264725348,0.004686035613870665,0.0012008405884118883,0.002407704654895666,0.002482005460412013,0.0017609509134932863,0.0022114997989545635,0.0025089605734767025,0.002717391304347826,0.0018724254150543004,0.0014554527497660878,0.002323330106485963,0.0019244226731980406,0.0022449488650536295,0.002063055438002539,0.002656720993204925,0.0030770710130294727,0.0030686799805163174,0.003827281648675172,0.004051284495495925,0.004066811909949165,0.011796096053925011,0.010450349126013402,0.01094754495481226,0.010326404166479595,0.008687129683253888,0.008897533520940241,0.010152699881278912,0.009370711625171535,0.010053831538948703,0.007996742068046351,0.010009974351667141,0.010307837450644676,0.007686932215234102,0.008563009187034148,0.006215061977014687,0.006578947368421052,0.006440505037622752,0.0060542797494780795,0.006174277726001864,0.005978500957149168,0.0074522153970877116,0.006098938332956856,0.008219881839198561,0.007162619120811559,0.008679326582745991,0.008327232796486091,0.014598751995356261,0.011448247446952529,0.01220544865243671,0.01782286811077598,0.014953952767393088,0.07657603824320287,0.1141559761209196,0.10946941912047224,0.12462985869035571,0.1378291586384072,0.1746461181699599,0.21650863824094002,0.3201864467551094,0.5649063749211025,0.5945114738585285,0.35212765957446807,0.6211293260473588,1.528358208955224,,,,,,
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.006711409395973154,0.0,0.0,0.003663003663003663,0.0038461538461538464,0.011363636363636364,0.0025974025974025974,0.004975124378109453,0.0,0.011061946902654867,0.0019455252918287938,0.01,0.009074410163339383,0.00322061191626409,0.0045662100456621,0.002044989775051125,0.004728132387706856,0.002079002079002079,0.005008347245409015,0.004901960784313725,0.008583690987124463,0.013303769401330377,0.009796533534287867,0.00991407799074686,0.01683704149128082,0.008542445274959957,0.008064516129032258,0.007319304666056725,0.01119724375538329,0.004662004662004662,0.005470459518599562,0.004228329809725159,0.0054366292898402994,0.005986032590621883,0.003138731952291274,0.003005710850616171,0.002145347278090641,0.002736999253545658,0.003969128996692392,0.0024178924037880313,0.004311893639956881,0.0030453598333066195,0.00312656328164082,0.004580947423217074,0.003687172520861634,0.003768624014022787,0.0041875,0.0037105751391465678,0.005532503457814661,0.004726308174584037,0.00400644940636146,0.0054181854004531575,0.006460566615620215,0.015604491760245006,0.013736914404812657,0.014491380943360485,0.012999858697188074,0.01170439595336388,0.011909041883875607,0.01248486366862917,0.013151908681086894,0.011636190928520541,0.011835265893642543,0.012390371337936181,0.012845885358569321,0.011721508261544979,0.009647887323943663,0.007727813133785579,0.008979106980644259,0.008227975115392335,0.009113664078043772,0.009511807243376242,0.009582698394092135,0.009421663901398435,0.009141744156823322,0.010357142857142856,0.01036001036001036,0.012137350218286528,0.01381601415753361,0.01651748638922211,0.01720075400565504,0.017832688300089314,0.021992964616157736,0.020348656864569763,0.08664259927797834,0.12997055683178568,0.12786321109796753,0.14559717591684643,0.16909308897833347,0.2051052840683353,0.2520487005385156,0.3606800801841265,0.5943037974683544,0.6503868471953579,0.41073512252042005,0.6264367816091954,1.5168269230769231,,,,,,,
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007246376811594203,0.006944444444444444,0.006756756756756757,0.0,0.0,0.003676470588235294,0.0,0.005747126436781609,0.005208333333333333,0.0075,0.0023094688221709007,0.015659955257270694,0.001949317738791423,0.010101010101010102,0.003663003663003663,0.006462035541195477,0.0,0.012295081967213115,0.009501187648456057,0.00625,0.006711409395973154,0.006568144499178982,0.01471861471861472,0.0149812734082397,0.01750380517503805,0.01602136181575434,0.014067278287461774,0.011308562197092083,0.011178861788617886,0.014746543778801843,0.012195121951219513,0.0078064012490242,0.008434176751008434,0.004953998584571833,0.004099760847283909,0.00234192037470726,0.005037783375314861,0.005728067530901417,0.004568664337543671,0.004740518962075849,0.00531326101394731,0.006867299535447385,0.0037892457596535546,0.00482315112540193,0.005770919583490151,0.004706620646375902,0.007012076353720296,0.0051904636227676606,0.00546036527960836,0.007395583931896781,0.006078401071446969,0.006250908562291031,0.009124356144223694,0.010003961965134707,0.019122392948316556,0.019209876543209877,0.017914605446424283,0.014608361364728496,0.013027916964924838,0.013082396144135873,0.01500886887706372,0.015560253699788584,0.015422656217258288,0.013014576325484542,0.015214048717326211,0.016173525299474738,0.012940147262520959,0.012324949985710203,0.010061864467041172,0.01078338090707263,0.010329631588224926,0.011365169297180629,0.011885484811192434,0.012844592547712815,0.014498328253987041,0.013070527008434528,0.012269744142544625,0.013615038876677274,0.014982988746401466,0.01601629838583294,0.021156025689459765,0.019734784512416337,0.022176935986573963,0.025764602467339578,0.026567931086595133,0.09720726996390348,0.14222492483362048,0.13863889921904055,0.15363748458692972,0.17995684708258733,0.22102550888946149,0.2779582656503811,0.37705431209892004,0.6074788061781442,0.6552262090483619,0.4343015214384509,0.6455445544554456,1.2241758241758243,,,,,,,,
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.005235602094240838,0.0,0.004629629629629629,0.0022727272727272726,0.0078125,0.012244897959183673,0.0,0.004878048780487805,0.0030581039755351682,0.004149377593360996,0.014388489208633094,0.0041928721174004195,0.008445945945945946,0.008264462809917356,0.01757469244288225,0.012167300380228136,0.019364833462432222,0.012211668928086838,0.01240694789081886,0.013071895424836602,0.01644398766700925,0.013564078578110383,0.008818342151675485,0.00904799370574351,0.008875739644970414,0.009601706970128023,0.008576329331046312,0.004024144869215292,0.007278481012658228,0.006064281382656155,0.010259179265658747,0.009275507646026573,0.007122190073447585,0.004677648972950987,0.005977178047455171,0.006462035541195477,0.00946372239747634,0.007250945775535939,0.007355825814044724,0.00937389458790237,0.010034078000757288,0.010023584905660377,0.009121534076185541,0.010093622001170276,0.01188177632556067,0.0224112056028014,0.023374582596739343,0.02054277226725744,0.018485915492957746,0.016482980591046522,0.01503723044193018,0.018697674418604652,0.01726924320081267,0.01894167167769092,0.01723917762737837,0.01959670548139733,0.01828416468074616,0.01640099865565585,0.013294434801875992,0.012261728216443014,0.01264231584240204,0.01253963164832033,0.012361071530350527,0.0150093808630394,0.015142079905607814,0.015528140919413244,0.015222025400066052,0.01557717368245598,0.015471528535661552,0.01470099115279718,0.017103952175357023,0.025832961712429128,0.02261031776662807,0.025045464697061544,0.026602917739364962,0.028686101863663233,0.10454573681922623,0.14664001122334455,0.14450001969201687,0.15607460495639408,0.1788073038073038,0.21687286570005038,0.27718973273352737,0.3894609327680194,0.5989949748743718,0.6624260355029585,0.4358974358974359,0.6149144254278729,1.187150837988827,,,,,,,,,
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.015625,0.0,0.0,0.0,0.0,0.0,0.0055248618784530384,0.014634146341463415,0.0,0.003861003861003861,0.005780346820809248,0.010526315789473684,0.012594458438287154,0.002325581395348837,0.004555808656036446,0.011811023622047244,0.004132231404958678,0.0,0.011437908496732025,0.024539877300613498,0.020833333333333332,0.009732360097323601,0.01263157894736842,0.017035775127768313,0.013333333333333334,0.016100178890876567,0.044649730561970746,0.022116903633491312,0.018543956043956044,0.019472361809045227,0.016004415011037526,0.01671891327063741,0.015173067804646752,0.013345195729537367,0.013894402540690751,0.010447761194029851,0.005745062836624776,0.009342560553633217,0.006734006734006734,0.008925725215173734,0.00823672971323978,0.013911620294599018,0.01138663967611336,0.00605245460659045,0.006742950551695954,0.006377551020408163,0.010081300813008131,0.009936305732484076,0.010056102466391447,0.010967295721766624,0.011694340296375647,0.011028239943902594,0.00839244138827224,0.013075997698624406,0.014482045219447319,0.02460043088331079,0.0276327909118821,0.022224456958970233,0.01680974656865265,0.017389138016940708,0.018742562475208252,0.019635756712974326,0.02104464878187506,0.017149837898792465,0.018344205595201613,0.020876645876645877,0.020981625558682337,0.017034277821956222,0.015581068416119963,0.014671207754781241,0.014464625750695766,0.01462296751664181,0.01421407698690429,0.015906221821460776,0.015896103896103898,0.017870811008685813,0.01898379052369077,0.01798780487804878,0.017639996305759936,0.017149191444966093,0.018498514717796382,0.02811285690150363,0.027695124742504004,0.02790483398598177,0.03226650958832384,0.0315176322418136,0.10781895640475352,0.1507680571448386,0.1417122189799022,0.15583279624343982,0.17833938711822786,0.21762270845653459,0.2802916577310744,0.3783635365183965,0.6184807256235828,0.6384711779448622,0.4180543382997371,0.6283422459893048,1.1650793650793652,,,,,,,,,,
29,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00684931506849315,0.0,0.0,0.007380073800738007,0.0,0.005813953488372093,0.007978723404255319,0.007653061224489796,0.006993006993006993,0.004576659038901602,0.0,0.004149377593360996,0.009191176470588236,0.03305785123966942,0.020440251572327043,0.010638297872340425,0.022113022113022112,0.03411513859275053,0.022530329289428077,0.015202702702702704,0.056363636363636366,0.023368251410153102,0.018578352180936994,0.02589223233030091,0.023062139654067906,0.01346045989904655,0.019128586609989374,0.020221473278767454,0.021190261496844005,0.014492753623188406,0.010558069381598794,0.011917659804983749,0.012923506811037374,0.006779661016949152,0.012544226439369572,0.01445709012611504,0.01272475795297372,0.012541592014333249,0.009021199819576003,0.008845916478090929,0.01430405281496424,0.01461892247043364,0.01170869788986104,0.009944396920444824,0.012087912087912088,0.011923042182278024,0.01205362898027588,0.013705362018128208,0.015581111876623033,0.028140150947168492,0.026196835833162114,0.02168192821808231,0.015993006273783812,0.017358569486562794,0.017646163987627403,0.017483577564426478,0.018176355715787892,0.01897937445531132,0.017640309781049815,0.02145214521452145,0.020304343979474476,0.019740457369911653,0.015668909137358425,0.014637629418064976,0.015117559919474303,0.01515995987069446,0.015467532946952637,0.017932296431838975,0.01814250109954552,0.020903716216216218,0.018907563025210083,0.019573575672841664,0.01996274448928904,0.019523660294578502,0.021163670138658528,0.031159719356170037,0.03031672634982443,0.032620392789884316,0.034697539013574356,0.03368050858920601,0.1101141129425534,0.1486015869026676,0.14821771262912906,0.1600344778049131,0.1813819054370944,0.2167361932631841,0.27309145880574454,0.3856773937226857,0.6195524146054181,0.6615898959881129,0.4202772963604853,0.6039156626506024,1.2122302158273381,,,,,,,,,,,
30,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0072992700729927005,0.0,0.006896551724137931,0.0,0.009900990099009901,0.007434944237918215,0.007751937984496124,0.008771929824561403,0.005361930294906166,0.007712082262210797,0.0,0.0022988505747126436,0.00199203187250996,0.0125,0.016697588126159554,0.017094017094017096,0.016051364365971106,0.02795698924731183,0.02512562814070352,0.01545253863134658,0.0035460992907801418,0.0686106346483705,0.022157996146435453,0.018151815181518153,0.01646090534979424,0.01939655172413793,0.02622950819672131,0.0244457077885162,0.01950162513542795,0.020638820638820637,0.016582220175034548,0.017973856209150325,0.012195121951219513,0.014619883040935672,0.012031139419674451,0.017064846416382253,0.01726384364820847,0.01466916354556804,0.009806668534603531,0.011923276308968377,0.012061902594446974,0.015566625155666251,0.016186046511627906,0.012668778129688281,0.01471162609035282,0.013392374986499622,0.011932450197188796,0.013803821190236768,0.013701311411235075,0.015279853844876266,0.02282637954239569,0.02535486525406295,0.018778352146850932,0.018827326519634213,0.015939378102952706,0.016388209002873258,0.016775925256800703,0.017691832956181857,0.017084863321093432,0.018112723324449707,0.019271010754781253,0.020919739300852287,0.02009301485528514,0.016946959896507116,0.015399255991002682,0.015579710144927537,0.015118207412549654,0.01667609884927372,0.020059992500937384,0.018483324017141794,0.02034417111500989,0.020703040759111495,0.02013538716584928,0.02106627775076973,0.02154148319447524,0.023811806820724264,0.031652433238443814,0.03028044018459354,0.033917751245921626,0.037509559897100746,0.03752279422078833,0.11075727883538634,0.1582273856495689,0.1456945264400776,0.16375053928383107,0.17336525853714155,0.21530877356605158,0.26478537360890303,0.39669335551627327,0.6181083265966046,0.6501547987616099,0.4544456641053787,0.6322869955156951,1.1520912547528517,,,,,,,,,,,,
31,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.01639344262295082,0.010526315789473684,0.009259259259259259,0.007352941176470588,0.007042253521126761,0.0,0.0,0.0,0.003745318352059925,0.0,0.0029498525073746312,0.005390835579514825,0.0,0.0,0.002304147465437788,0.017964071856287425,0.035864978902953586,0.016981132075471698,0.006956521739130435,0.02773246329526917,0.033185840707964605,0.02577319587628866,0.02914798206278027,0.0800711743772242,0.022099447513812154,0.020689655172413793,0.031092436974789917,0.023430962343096235,0.01611721611721612,0.014141414141414142,0.018065268065268064,0.02154696132596685,0.017059708981435023,0.020140515222482436,0.01913477537437604,0.016203703703703703,0.017433234421364987,0.015401146131805158,0.019791666666666666,0.016241299303944315,0.016788089958821667,0.0155631013016412,0.01416579223504722,0.0156645934116563,0.012017710309930424,0.01040090771558245,0.012831335471889246,0.013742071881606765,0.01532567049808429,0.013714051785897042,0.014553207267334075,0.017596083879076536,0.02350030921459493,0.022753567296567682,0.017624399767822277,0.014299537684119987,0.012609649122807017,0.013860860329261817,0.013740127664178297,0.01501469970600588,0.01780104712041885,0.014424324184091734,0.018848957024377985,0.019054235101473724,0.018247835397076622,0.01677264768224127,0.013378953371057595,0.015068974606800808,0.014803909540751645,0.01488036965970944,0.019644707055979743,0.019858427396211978,0.020767682903678954,0.020385611949397957,0.020406665198561255,0.020020443410524832,0.020162224797219002,0.024961958105351765,0.034280662693995156,0.030552250297473226,0.03565545264853388,0.03907960660604936,0.040596669917289704,0.11072651752532245,0.15520837432607926,0.14860466125602187,0.15923786958882472,0.18022355975924334,0.2169655172413793,0.26105781475507256,0.3887987890582766,0.6089279558772837,0.6511430990685859,0.39048672566371684,0.6539235412474849,1.2195121951219512,,,,,,,,,,,,,
32,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0037593984962406013,0.01171875,0.0029585798816568047,0.0027100271002710027,0.0,0.0,0.004618937644341801,0.03861788617886179,0.02188183807439825,0.007677543186180422,0.028021015761821366,0.050335570469798654,0.038901601830663615,0.03439153439153439,0.07390300230946882,0.02127659574468085,0.02071563088512241,0.030181086519114688,0.022549869904596703,0.02570694087403599,0.016381236038719285,0.022540983606557378,0.018991097922848664,0.023150762281197064,0.017355793772332824,0.018164435946462717,0.017811704834605598,0.01803921568627451,0.022272555681389205,0.018915969443433975,0.016294721927027984,0.01549865229110512,0.014497422680412372,0.015809140557631503,0.02048962213943587,0.01872220922068804,0.012590695689287239,0.014141028090961207,0.013511202325979134,0.013531618435155412,0.01311839911061701,0.015149942928297189,0.01636722791835199,0.03292707561780352,0.018193332949507743,0.017589356184462734,0.013052586345812967,0.013907068062827226,0.013325930038867296,0.015348160913350208,0.017167617376042124,0.015936467327577017,0.01657782515991471,0.017794156356936035,0.019108606557377047,0.01998077798573524,0.01669037458511143,0.015605961195988378,0.015694469144584743,0.016548463356973995,0.0171018222572745,0.021067694876177604,0.019451293491448477,0.01990943160524672,0.02109181141439206,0.020537554941849157,0.0221431247658299,0.023055066000071935,0.024124881740775782,0.03539646699428875,0.03170028818443804,0.034944586838020285,0.039213453289298865,0.04240692105669705,0.11602605127432895,0.1542590240504773,0.1526063259887269,0.1575674160167202,0.1808841660306464,0.21788686105866722,0.272943456050731,0.3948759191176471,0.6000353794445428,0.6505068312031732,0.39684466019417475,0.5934664246823956,1.2267441860465116,,,,,,,,,,,,,,
33,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.006944444444444444,0.0,0.0,0.0037735849056603774,0.0,0.0,0.008152173913043478,0.007772020725388601,0.007042253521126761,0.058004640371229696,0.010570824524312896,0.006711409395973154,0.030947775628626693,0.04504504504504504,0.038869257950530034,0.02619047619047619,0.07671232876712329,0.017456359102244388,0.019762845849802372,0.03653846153846154,0.02074688796680498,0.015084294587400177,0.016710642040457344,0.018168054504163512,0.018867924528301886,0.015124016938898971,0.01907514450867052,0.0212987012987013,0.01557935735150925,0.01770293609671848,0.022364217252396165,0.02277992277992278,0.020763811642565813,0.013323730644580483,0.021218343600273786,0.014710689767898006,0.015186915887850467,0.012768269491985873,0.011924636298592892,0.015776961314026366,0.016282225237449117,0.018377253814147017,0.014396305853592285,0.014644587135293456,0.016541987145716995,0.04427656115520704,0.01733741818688205,0.017592212513927168,0.014920234132904855,0.013334058996407968,0.014822189038216914,0.011198649409116489,0.0142200831327937,0.014398124895362465,0.014407192763906191,0.016965689197246465,0.017687731146486575,0.015563795894918265,0.01775575513574894,0.015334169158067316,0.01580576053320638,0.015267175572519083,0.018278301886792452,0.022678322564297478,0.019409591099200065,0.021792927277081504,0.02154863379271887,0.022021546261089986,0.02231841467773321,0.022338020613816623,0.025550401295928137,0.036285575791150194,0.03135972461273666,0.03742997198879552,0.03905285602064864,0.045080995653891745,0.11535048802129548,0.1566372812060815,0.1486290088169751,0.16491671705788577,0.17953527774416073,0.2110808486238532,0.27268663388466696,0.3847365233192005,0.5927472944750333,0.6536930561698363,0.38461538461538464,0.5995975855130785,1.1116071428571428,,,,,,,,,,,,,,,
34,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007407407407407408,0.0,0.0,0.016666666666666666,0.005,0.007575757575757576,0.011857707509881422,0.005934718100890208,0.0,0.010443864229765013,0.009456264775413711,0.014778325123152709,0.010683760683760684,0.018018018018018018,0.043912175648702596,0.033962264150943396,0.007352941176470588,0.08801955990220049,0.017804154302670624,0.017766497461928935,0.02217741935483871,0.02594810379241517,0.019067796610169493,0.025225225225225224,0.01699463327370304,0.013107170393215111,0.020655270655270654,0.018427518427518427,0.01885680612846199,0.01910828025477707,0.020276953511374877,0.018461538461538463,0.02165032679738562,0.01738443303042276,0.015145778114350625,0.017883211678832115,0.016783216783216783,0.019575315195753153,0.01749703440094899,0.011282333516785911,0.016171856142891624,0.01932367149758454,0.015566502463054186,0.014659131049099258,0.015433374672729778,0.01714873670972905,0.04831797728733662,0.02091254752851711,0.019839863955218594,0.0146242464036292,0.014563672375626238,0.012080092669204038,0.014146971313085949,0.013260486028114507,0.014369729249889036,0.01443859351112621,0.01758531626092213,0.015659461843846492,0.017187755770175152,0.016552602260066846,0.015974776668418286,0.015475024485798237,0.016156339186378366,0.017705609834411266,0.02203742203742204,0.021260046668395125,0.02273386061534639,0.02125836461563571,0.02177895379605129,0.021099951401263566,0.024168325277224907,0.025199874588493494,0.03781925343811395,0.0338075734712941,0.03649738796687871,0.03924920883198137,0.0469072365603955,0.11734039472050975,0.16011671377769673,0.1462404686158663,0.16245590076249003,0.18043578434599433,0.21365882439707942,0.27355319342236756,0.389059618930547,0.6003150226422524,0.6596736596736597,0.384418901660281,0.6352459016393442,1.1557788944723617,,,,,,,,,,,,,,,,
35,,0.0,0.0,,0.0,0.0,0.019230769230769232,0.02040816326530612,0.0,0.021505376344086023,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.007633587786259542,0.0,0.0029850746268656717,0.005479452054794521,0.010554089709762533,0.007159904534606206,0.005,0.03023758099352052,0.05045871559633028,0.031315240083507306,0.037109375,0.07407407407407407,0.024128686327077747,0.01812688821752266,0.028423772609819122,0.03505154639175258,0.014344262295081968,0.017278617710583154,0.01756007393715342,0.023657870791628753,0.0203125,0.014545454545454545,0.011264080100125156,0.024024024024024024,0.016233766233766232,0.016658253407370014,0.018360949395432154,0.016701461377870562,0.016083634901487735,0.020761245674740483,0.010033444816053512,0.022048364153627313,0.02030456852791878,0.010866284334440085,0.01586418035068188,0.011530912659470068,0.017241379310344827,0.017013610888710968,0.02025452590069905,0.01973407977606718,0.05048272653251134,0.01902510413148711,0.02411854879918242,0.016916070266753416,0.013084565059365156,0.012296051075904469,0.013288665549972083,0.013780536415921644,0.013669396700888223,0.012777934140163242,0.017292887510054006,0.01694915254237288,0.017701097916199865,0.016877637130801686,0.016669363974753198,0.015646694435544162,0.015867489056904098,0.01917498402084665,0.02236749941629699,0.021919879062736205,0.024150110375275938,0.02309322033898305,0.021636719889940384,0.025384935497295046,0.02209259029415415,0.026223776223776224,0.03903831463836288,0.033690658499234305,0.03554828394005875,0.04285925051637651,0.04865212782068756,0.11958830256494037,0.15890873294895233,0.1545977635435892,0.16330513988288875,0.17453631360826144,0.21927710843373494,0.26711686362783715,0.3883191595797899,0.5943661971830986,0.6566502463054187,0.4095890410958904,0.6265560165975104,1.2303370786516854,,,,,,,,,,,,,,,,,
36,,0.1111111111111111,0.0,,0.0,0.0,0.0,0.020833333333333332,0.0,,0.0,0.0,0.0,0.014084507042253521,0.0,0.005025125628140704,0.0,0.0,0.0029940119760479044,0.01652892561983471,0.0026666666666666666,0.004807692307692308,0.035175879396984924,0.035634743875278395,0.050724637681159424,0.021551724137931036,0.08316430020283976,0.012,0.027472527472527472,0.033846153846153845,0.015957446808510637,0.008547008547008548,0.018711018711018712,0.01978021978021978,0.022577610536218252,0.014911463187325256,0.019936204146730464,0.015498154981549815,0.013291139240506329,0.019076923076923078,0.0187018701870187,0.02104722792607803,0.015967153284671534,0.020806794055201697,0.017572537801389457,0.020808794660384766,0.019144144144144143,0.01890909090909091,0.018998272884283247,0.021361000915471468,0.01583710407239819,0.013899230578307272,0.015265436318067897,0.01812258195886785,0.018477863154043175,0.051541976013706456,0.023153252480705624,0.02490245581822355,0.01644151220023039,0.01544231193470108,0.013196660937883624,0.013706009097438352,0.013637392485287461,0.015185634274496217,0.011870650839132215,0.01590831337666781,0.017129494299912305,0.017013770342551495,0.017050638686131388,0.01581206234470296,0.016787360105332456,0.01909618618781533,0.018549406115744252,0.025765702541480775,0.0219239587313718,0.02535741885625966,0.023526218160430712,0.022034265885924963,0.025566729163115733,0.02314261315115286,0.028514616914160004,0.03924083098230315,0.03309346498200987,0.03884757609004836,0.04337433010756834,0.049132947976878616,0.1217017550841724,0.16343477454073113,0.15281725463969237,0.16232181841530757,0.18139403364908807,0.22255144032921811,0.2690329218106996,0.3809828512925518,0.6043753833571867,0.658234126984127,0.39598278335724535,0.6380510440835266,1.1833333333333333,,,,,,,,,,,,,,,,,,
37,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0070921985815602835,0.0,0.005649717514124294,0.0,0.0038461538461538464,0.0,0.006006006006006006,0.0028011204481792717,0.00267379679144385,0.0024154589371980675,0.046875,0.02771362586605081,0.010178117048346057,0.06167400881057269,0.022123893805309734,0.020242914979757085,0.025423728813559324,0.012738853503184714,0.016216216216216217,0.021551724137931036,0.019067796610169493,0.02242152466367713,0.015399422521655439,0.01892147587511826,0.01627339300244101,0.006746626686656672,0.014111610006414367,0.02132998745294856,0.01961883408071749,0.0173046670162559,0.02086230876216968,0.013009540329575022,0.01913477537437604,0.022052927024859663,0.015690776884806735,0.01816160118606375,0.014788732394366197,0.020268163392578736,0.016091954022988506,0.012584948401711553,0.01850994909763998,0.019286603069265863,0.05703634669151911,0.023784434743338852,0.0290945573112616,0.0176532893962575,0.01682282793867121,0.017402345208753455,0.014617154941842384,0.013714424418957462,0.015432275830417072,0.014364446529080675,0.017457687300272223,0.016513123587693378,0.017963359505115392,0.017134587554269175,0.016128096536520278,0.01652513197154005,0.01729717665439125,0.018693656324318346,0.025234318673395817,0.02155904296372524,0.023978121795184843,0.022647306605877396,0.02325904647176018,0.026034505699206102,0.0248819310827357,0.02849899466736603,0.040804772895527586,0.03937533368926855,0.0390290337934317,0.042616158626812665,0.04957278736095438,0.12356636271529889,0.16847161176310663,0.15077912715576997,0.16354187224524702,0.17706576728499157,0.2224525043177893,0.2724962947279272,0.40182969739619984,0.6078147612156295,0.6537467700258398,0.41364296081277213,0.6247030878859857,1.1538461538461537,,,,,,,,,,,,,,,,,,,
